File_name,airplane_title,max_speed_kmph,error,range_km 
8047-Engineering_Division_XB-1A.html,['Bristol F.2 Fighter - Wikipedia'],198,0,369
8048-Engineering_Division-Pomilio_FVL-8.html,['Pomilio FVL-8 - Wikipedia'],214,0,
8049-Engineering_Division_M-1.html,['Verville-Sperry M-1 Messenger - Wikipedia'],156,0,
805-Abramovich_Flyer.html,['Abramovich Flyer - Wikipedia'],,1,
8050-Engineering_Division_NBL-1.html,['Witteman-Lewis XNBL-1 - Wikipedia'],155,0,170
8051-Engineering_Division_GA-1.html,['Boeing GA-1 - Wikipedia'],169,0,350
8052-Engineering_Division_TP-1.html,['Engineering Division TP-1 - Wikipedia'],208,0,
8053-English_Electric.html,['English Electric - Wikipedia'],,1,
8054-Engineering_Division_USD-9A.html,['Airco DH.9A - Wikipedia'],3,0,
8055-Engineering_Division_VCP.html,['Verville VCP - Wikipedia'],235,0,
8056-Engineering_Division_P-200.html,['Engineering Division TW-1 - Wikipedia'],,1,
8057-English_Electric_Ayr.html,['English Electric Ayr - Wikipedia'],204,0,
8058-Verville-Packard_R-1.html,['Verville-Packard R-1 Racer - Wikipedia'],285,0,
8059-Engineering_Division_TW-1.html,['Engineering Division TW-1 - Wikipedia'],,1,
806-Abrams_Air_Craft.html,['Abrams Air Craft - Wikipedia'],,1,
8060-English_Electric_Canberra.html,['English Electric Canberra - Wikipedia'],930,0,5440
8061-English_Electric_Wren.html,['English Electric Wren - Wikipedia'],80,0,
8062-Enstrom_Helicopter_Corporation.html,['Enstrom Helicopter Corporation - Wikipedia'],,1,
8063-Enstrom_F-28.html,['Enstrom F-28 - Wikipedia'],180,0,241
8064-English_Electric_Kingston.html,['English Electric Kingston - Wikipedia'],169,0,
8065-Enstrom_TH180.html,['Enstrom TH180 - Wikipedia'],,1,
8066-Enstrom_280.html,['Enstrom F-28 - Wikipedia'],180,0,241
8067-English_Electric_P.1B_Lightning.html,['English Electric Lightning - Wikipedia'],,1,738
8068-Enstrom_480.html,['Enstrom 480 - Wikipedia'],,1,435
8069-VFW-Fokker_614.html,['VFW-Fokker 614 - Wikipedia'],704,0,1195
807-Abrams_P-1_Explorer.html,['Abrams P-1 Explorer - Wikipedia'],320,0,1200
8070-Epic_Dynasty.html,['Epic LT - Wikipedia'],,1,1874
8071-Epic_LT.html,['Epic LT - Wikipedia'],,1,1874
8072-Epic_Victory.html,['Epic Victory - Wikipedia'],592,0,1380
8073-English_Electric_P.1.html,['English Electric Lightning - Wikipedia'],,1,738
8074-Epic_E1000.html,['Epic E1000 - Wikipedia'],602,0,1385–1650
8075-Ben_T._Epps.html,['Ben T. Epps - Wikipedia'],,1,
8076-Epps_1907_Monoplane.html,['Epps 1907 Monoplane - Wikipedia'],,1,
8077-Epps_1909_Monoplane.html,['Epps 1909 Monoplane - Wikipedia'],,1,
8078-Epps_1910_Monoplane.html,['Epps 1910 Monoplane - Wikipedia'],,1,
8079-Epps_1911_Monoplane.html,['Epps 1911 Monoplane - Wikipedia'],,1,
808-Georges_Abrial.html,['Georges Abrial - Wikipedia'],,1,
8080-Epps_1912_Monoplane.html,['Epps 1912 Monoplane - Wikipedia'],,1,
8081-Epps_1924_Monoplane.html,['Epps 1924 Monoplane - Wikipedia'],,1,
8082-Grigorovich_TB-5.html,['Grigorovich TB-5 - Wikipedia'],180,0,2600
8083-Grigorovich_TSh-1.html,['Polikarpov R-5 - Wikipedia'],228,0,800
8084-Grigorovich_TSh-2.html,['Polikarpov R-5 - Wikipedia'],228,0,800
8085-Grinvalds_G.801_Orion.html,['Grinvalds Orion - Wikipedia'],330,0,1250
8086-Grinvalds_G.802_Orion.html,['Grinvalds Orion - Wikipedia'],330,0,1250
8087-Grob_Aerospace.html,['Grob Aircraft - Wikipedia'],,1,
8088-Grob_G_109.html,['Grob G 109 - Wikipedia'],,1,1500
8089-Grob_G_102.html,['Grob G102 Astir - Wikipedia'],170,0,
809-Levasseur-Abrial.html,['Levasseur-Abrial A-1 - Wikipedia'],,1,
8090-Grob_G_103.html,['Grob G103 Twin Astir - Wikipedia'],250,0,
8091-Grob_G_110.html,['Grob G 110 - Wikipedia'],280,0,1200
8092-Grob_G_115.html,['Grob G 115 - Wikipedia'],250,0,1150
8093-Grob_G_116.html,['Grob G 116 - Wikipedia'],285,0,1200
8094-Grob_G_120.html,['Grob G 120 - Wikipedia'],319,0,1540
8095-Grob_G_140.html,['Grob G 140TP - Wikipedia'],425,0,1850
8096-Grob_GF_200.html,['Grob GF 200 - Wikipedia'],,1,2650
8097-_Strato_1.html,['Grob G 520 - Wikipedia'],469,0,3670
8098-Grob_G_111.html,['Grob G 110 - Wikipedia'],280,0,1200
8099-Grob_Strato_2C.html,['Grob Strato 2C - Wikipedia'],,1,18100
81-List_of_aircraft_(Sp).html,['List of aircraft (Sp) - Wikipedia'],,1,
810-Peyret-Abrial.html,['List of aircraft (P - Ph) - Wikipedia'],,1,
8100-Grob_Tutor.html,['Grob G 115 - Wikipedia'],250,0,1150
8101-Groen_Hawk_4.html,['Groen Hawk 4 - Wikipedia'],225,0,600
8102-Groen_ShadowHawk.html,['Groen ShadowHawk - Wikipedia'],236,0,
8103-Grob_Vigilant.html,['Grob G 109 - Wikipedia'],,1,1500
8104-Groen_Brothers_Aviation.html,['Skyworks Global - Wikipedia'],,1,
8105-Grosso_Aircraft_Easy_Eagle_1.html,['Grosso Aircraft Easy Eagle 1 - Wikipedia'],,1,
8106-Groppo_XL.html,['Groppo Trail - Wikipedia'],,1,
8107-Groppo_Trial.html,['Groppo Trail - Wikipedia'],,1,
8108-Grudieaire_GH-4.html,['Grudieaire GH-4 - Wikipedia'],121,0,61
8109-Grulich_S.1.html,['Grulich S.1 - Wikipedia'],140,0,500
811-Levasseur-Abrial_A-1.html,['Levasseur-Abrial A-1 - Wikipedia'],,1,
8110-Fokker-Grulich_F.II.html,['Fokker F.II - Wikipedia'],150,0,1200
8111-Fokker-Grulich_F.III.html,['Fokker F.III - Wikipedia'],169,0,1000
8112-Grumman_A-6_Intruder.html,['Grumman A-6 Intruder - Wikipedia'],040,0,5219
8113-Grumman.html,['Grumman - Wikipedia'],,1,
8114-Grumman_A-9_Goose.html,['Grumman G-21 Goose - Wikipedia'],323,0,640
8115-Grumman_A-12_Duck.html,['Grumman J2F Duck - Wikipedia'],310,0,780
8116-Grumman_A-13_Goose.html,['Grumman G-21 Goose - Wikipedia'],323,0,640
8117-Grumman_A-14_Widgeon.html,['Grumman G-44 Widgeon - Wikipedia'],246,0,920
8118-Grumman_A-16_Albatross.html,['Grumman HU-16 Albatross - Wikipedia'],380,0,2850
8119-Grumman_AF_Guardian.html,['Grumman AF Guardian - Wikipedia'],510,0,1500
812-Abrial_A-2_Vautour.html,['Abrial A-2 Vautour - Wikipedia'],,1,
8120-Grumman_AO-1_Mohawk.html,['Grumman OV-1 Mohawk - Wikipedia'],491,0,944
8121-Grumman_A2F_Intruder.html,['Grumman A-6 Intruder - Wikipedia'],040,0,5219
8122-Grumman_C-1_Trader.html,['Grumman C-1 Trader - Wikipedia'],450,0,1110
8123-Grumman_C-2_Greyhound.html,['Grumman C-2 Greyhound - Wikipedia'],635,0,1300
8124-Grumman_C-4.html,['Grumman Gulfstream I - Wikipedia'],,1,2540
8125-Grumman_C-11.html,['Grumman Gulfstream II - Wikipedia'],,1,3550
8126-Grumman_EA-6_Prowler.html,['Grumman A-6 Intruder - Wikipedia'],040,0,5219
8127-Grumman_C-103.html,['Grumman F3F - Wikipedia'],425,0,980
8128-Grumman_E-1_Tracer.html,['Grumman E-1 Tracer - Wikipedia'],383,0,1035
8129-Grumman_E-2_Hawkeye.html,['Northrop Grumman E-2 Hawkeye - Wikipedia'],650,0,2708
813-Abrial_A-3_Oricou.html,['Abrial A-3 Oricou - Wikipedia'],,1,
8130-Grumman_F-9_Cougar.html,['Grumman F-9 Cougar - Wikipedia'],053,0,3924
8131-Grumman_F-11_Tiger.html,['Grumman F-11 Tiger - Wikipedia'],169,0,1110
8132-Grumman_F-111.html,['General Dynamics–Grumman F-111B - Wikipedia'],330,0,2100
8133-Grumman_FF.html,['Grumman FF - Wikipedia'],333,0,685
8134-Grumman_F2F.html,['Grumman F2F - Wikipedia'],372,0,985
8135-Grumman_F3F.html,['Grumman F3F - Wikipedia'],425,0,980
8136-Hanriot_H.26.html,['Hanriot H.26 - Wikipedia'],260,0,750
8137-Hanriot_H.29.html,['Hanriot HD.2 - Wikipedia'],182,0,300
8138-Hanriot_H.31.html,['Hanriot H.31 - Wikipedia'],260,0,
8139-Grumman_F-14_Tomcat.html,['Grumman F-14 Tomcat - Wikipedia'],485,0,1600
814-Peyret-Abrial_A-5_Rapace.html,['Peyret-Abrial A-5 Rapace - Wikipedia'],,1,
8140-Hanriot_H.36.html,['Hanriot H.35 - Wikipedia'],185,0,320
8141-Hanriot_H.46_Styx.html,['Hanriot H.46 Styx - Wikipedia'],150,0,
8142-Hanriot_H.34.html,['Hanriot H.34 - Wikipedia'],135,0,
8143-Hanriot_H.35.html,['Hanriot H.35 - Wikipedia'],185,0,320
8144-Hanriot_H.38.html,['Hanriot H.38 - Wikipedia'],160,0,
8145-Hanriot_H.43.html,['Hanriot H.43 - Wikipedia'],185,0,450
8146-Hanriot_H.41.html,['Hanriot H.41 - Wikipedia'],185,0,400
8147-Hanriot_H.33.html,['Hanriot H.33 - Wikipedia'],235,0,580
8148-Hanriot_H.115.html,['Hanriot H.110 - Wikipedia'],355,0,600
8149-Hanriot_H.170.html,['Hanriot H.180 - Wikipedia'],190,0,600
815-Abrial_A-12_Bagoas.html,['Abrial A-12 Bagoas - Wikipedia'],,1,
8150-Hanriot_H.110.html,['Hanriot H.110 - Wikipedia'],355,0,600
8151-Hanriot_H.131-01.html,['Lorraine Hanriot LH.130 - Wikipedia'],303,0,650
8152-Hanriot_H.161.html,['Hanriot LH.10 - Wikipedia'],155,0,375
8153-Hanriot_H.131-02.html,['Lorraine Hanriot LH.130 - Wikipedia'],303,0,650
8154-Hanriot_H.170M.html,['Hanriot H.180 - Wikipedia'],190,0,600
8155-Hanriot_H.171.html,['Hanriot H.180 - Wikipedia'],190,0,600
8156-Hanriot_H.180.html,['Hanriot H.180 - Wikipedia'],190,0,600
8157-Hanriot_H.172B.html,['Hanriot H.180 - Wikipedia'],190,0,600
8158-Hanriot_H.174.html,['Hanriot H.180 - Wikipedia'],190,0,600
8159-Hanriot_H.175.html,['Hanriot H.180 - Wikipedia'],190,0,600
816-Abrial_A-13_Buse.html,['Abrial A-13 Buse - Wikipedia'],,1,
8160-Hanriot_H.180T.html,['Hanriot H.180 - Wikipedia'],190,0,600
8161-Hanriot_H.182.html,['Hanriot H.180 - Wikipedia'],190,0,600
8162-Hanriot_H.181.html,['Hanriot H.180 - Wikipedia'],190,0,600
8163-Hanriot_H.172N.html,['Hanriot H.180 - Wikipedia'],190,0,600
8164-Hanriot_H.183.html,['Hanriot H.180 - Wikipedia'],190,0,600
8165-Hanriot_H.173.html,['Hanriot H.180 - Wikipedia'],190,0,600
8166-Hanriot_H.190M.html,['Hanriot H.180 - Wikipedia'],190,0,600
8167-Hanriot_H.192B.html,['Hanriot H.180 - Wikipedia'],190,0,600
8168-Hanriot_H.184.html,['Hanriot H.180 - Wikipedia'],190,0,600
8169-Hanriot_H.185.html,['Hanriot H.180 - Wikipedia'],190,0,600
817-Abrial_A-260.html,['Abrial A-260 - Wikipedia'],,1,
8170-Hanriot_H.191.html,['Hanriot H.180 - Wikipedia'],190,0,600
8171-Hanriot_H.192N.html,['Hanriot H.180 - Wikipedia'],190,0,600
8172-Hanriot_H.195.html,['Hanriot H.180 - Wikipedia'],190,0,600
8173-Hanriot_H.232.html,['Hanriot H.230 - Wikipedia'],335,0,1200
8174-Hanriot_H.220.html,['SNCAC NC-600 - Wikipedia'],542,0,860
8175-Hanriot_H.410.html,['Hanriot HD.14 - Wikipedia'],110,0,180
8176-Hanriot_H.230.html,['Hanriot H.230 - Wikipedia'],335,0,1200
8177-Hansa-Brandenburg.html,['Hansa-Brandenburg - Wikipedia'],,1,
8178-Hansa-Brandenburg_C.I.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
8179-Hansa-Brandenburg_D.I.html,['Hansa-Brandenburg D.I - Wikipedia'],187,0,
818-ABS_Aerolight.html,['ABS Aerolight - Wikipedia'],,1,
8180-Hanriot_H.438.html,['Hanriot H.43 - Wikipedia'],185,0,450
8181-Hansa-Brandenburg_CC.html,['Hansa-Brandenburg CC - Wikipedia'],175,0,500
8182-Hanriot_H.231.html,['Hanriot H.230 - Wikipedia'],335,0,1200
8183-Hansa-Brandenburg_B.I.html,['Hansa-Brandenburg B.I - Wikipedia'],125,0,300
8184-Hanriot_H.411.html,['Hanriot HD.14 - Wikipedia'],110,0,180
8185-Hansa-Brandenburg_D.html,['Hansa-Brandenburg B.I - Wikipedia'],125,0,300
8186-Hansa-Brandenburg_C.II.html,['Hansa-Brandenburg C.II - Wikipedia'],,1,
8187-Hansa-Brandenburg_G.I.html,['Hansa-Brandenburg G.I - Wikipedia'],133,0,
8188-Hansa-Brandenburg_FB.html,['Lohner L - Wikipedia'],105,0,600
8189-Hansa-Brandenburg_FD.html,['Hansa-Brandenburg B.I - Wikipedia'],125,0,300
819-ABS_Aerolight_ATE.html,['ABS Aerolight Navigathor - Wikipedia'],,1,
8190-Hansa-Brandenburg_GDW.html,['Hansa-Brandenburg GDW - Wikipedia'],130,0,750
8191-Hungaro_Copter_Limited.html,['Hungaro Copter - Wikipedia'],,1,
8192-Hungaro_Copter.html,['Hungaro Copter - Wikipedia'],,1,
8193-Huntwing.html,['Huntwing - Wikipedia'],110,0,
8194-Hunting_Aircraft.html,['Hunting Aircraft - Wikipedia'],,1,
8195-Hunting_H.126.html,['Hunting H.126 - Wikipedia'],,1,
8196-Hunting-Percival.html,['Hunting Aircraft - Wikipedia'],,1,
8197-Hunting_Percival_P.74.html,['Percival P.74 - Wikipedia'],180,0,330
8198-Hunting-Percival_P.56_Provost.html,['Percival Provost - Wikipedia'],320,0,650
8199-Hunting-Percival_P.66_Pembroke.html,['Percival Pembroke - Wikipedia'],350,0,1030
82-List_of_aircraft_(Sr).html,['List of aircraft (Sr) - Wikipedia'],,1,
820-ABS_Aerolight_Legacy.html,['ABS Aerolight Legacy - Wikipedia'],48,0,
8200-Hunting-Percival_P.66_President.html,['Percival Pembroke - Wikipedia'],350,0,1030
8201-Hunting-Percival_P.66_Sea_Prince.html,['Percival Prince - Wikipedia'],359,0,400
8202-Hunting-Percival_P.66_Prince.html,['Percival Prince - Wikipedia'],359,0,400
8203-Hunting-Percival_P.84_Jet_Provost.html,['BAC Jet Provost - Wikipedia'],707,0,780
8204-Hurel-Dubois_HD.31.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
8205-Huntington_HD-11.html,['Huntington Governor - Wikipedia'],190,0,550
8206-Huntington_H-11K_Governor.html,['Huntington Governor - Wikipedia'],190,0,550
8207-Hurel-Dubois_HD.10.html,['Hurel-Dubois HD.10 - Wikipedia'],250,0,1000
8208-Hurel-Dubois_HD.32.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
8209-Hurel-Dubois_HD.321.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
821-ABS_Aerolight_Navigathor.html,['ABS Aerolight Navigathor - Wikipedia'],,1,
8210-Huntington_H-11_Governor.html,['Huntington Governor - Wikipedia'],190,0,550
8211-Hurel-Dubois_HD.324.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
8212-Hurel-Dubois_HD.33.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
8213-Vecihi_K-VI.html,['Vecihi K-VI - Wikipedia'],207,0,
8214-Hurel-Dubois_HD.34.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
8215-H%C3%BCtter_H%C3%BC_28.html,['Hütter H28 - Wikipedia'],,1,
8216-Hurlburt_Hurricane.html,['Hurlburt Hurricane - Wikipedia'],,1,
8217-Hurel-Dubois_HD.331.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
8218-H%C3%BCtter_H%C3%BC_17.html,['Hütter Hü 17 - Wikipedia'],,1,
8219-Hurel-Dubois_HD.35.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
822-ABS_Aircraft.html,['ABS Aircraft - Wikipedia'],,1,
8220-Hurel-Dubois_HD.37.html,['Hurel-Dubois HD.31 - Wikipedia'],,1,2200
8221-Hy-Tek_Hurricane_103.html,['Hy-Tek Hurricane 103 - Wikipedia'],160,0,80
8222-H%C3%BCtter_Hu_211.html,['Hütter Hü 211 - Wikipedia'],710,0,6350
8223-InterPlane_Skyboy.html,['InterPlane Skyboy - Wikipedia'],140,0,200
8224-H%C3%BCtter_H%C3%BC_136.html,['Hütter Hü 136 - Wikipedia'],,1,2000
8225-International_F-18_Air_Coach.html,['International F-18 Air-Coach - Wikipedia'],190,0,525
8226-InterPlane.html,['InterPlane Aircraft - Wikipedia'],,1,
8227-InterPlane_Griffon.html,['InterPlane Griffon - Wikipedia'],140,0,124
8228-InterPlane_Starboy.html,['InterPlane Starboy - Wikipedia'],220,0,
8229-International_Ultralight_Banchee.html,['International Ultralight Banchee - Wikipedia'],89,0,120
823-ABS_Aircraft_RF-9.html,['Fournier RF-9 - Wikipedia'],220,0,900
8230-Interstate_Aircraft.html,['Interstate Aircraft - Wikipedia'],,1,
8231-InterPlane_ZJ-Viera.html,['Ivanov ZJ-Viera - Wikipedia'],130,0,
8232-Interstate_L-6_Cadet.html,['Interstate Cadet - Wikipedia'],183,0,540
8233-Interstate_L-8_Cadet.html,['Interstate Cadet - Wikipedia'],183,0,540
8234-Interstate_O-63_Cadet.html,['Interstate Cadet - Wikipedia'],183,0,540
8235-Interstate_Arctic_Tern.html,['Arctic Aircraft Arctic Tern - Wikipedia'],188,0,652
8236-Interstate_S-1_Cadet.html,['Interstate Cadet - Wikipedia'],183,0,540
8237-Interstate_TDR.html,['Interstate TDR - Wikipedia'],,1,425
8238-Interstate_XBDR.html,['Interstate XBDR - Wikipedia'],,1,
8239-University_of_S%C3%A3o_Paulo.html,['University of São Paulo - Wikipedia'],,1,
824-Absolut-Marine_Seaplane.html,['Absolut-Marine Seaplane - Wikipedia'],160,0,900
8240-IPAI-26_Tuca.html,['IPAI-26 Tuca - Wikipedia'],190,0,
8241-Invincible_D-D.html,['Invincible D-D - Wikipedia'],175,0,
8242-Ion_Aircraft_Ion.html,['Ion Aircraft Ion - Wikipedia'],,1,
8243-Ion_Aircraft_Ion_100.html,['Ion Aircraft Ion - Wikipedia'],,1,
8244-Ion_Aircraft_Ion_105.html,['Ion Aircraft Ion - Wikipedia'],,1,
8245-Ion_Aircraft_Ion_120.html,['Ion Aircraft Ion - Wikipedia'],,1,
8246-I.P.D_BF-1_Beija-Flor.html,['I.P.D BF-1 Beija-Flor - Wikipedia'],150,0,270
8247-IPE_06_Curucaca.html,['IPE 06 Curucaca - Wikipedia'],190,0,1100
8248-IPT-7_Junior.html,['IPT-7 Junior - Wikipedia'],144,0,
8249-Ireland_N-2B_Neptune.html,['Ireland Neptune - Wikipedia'],190,0,380
825-ARV_Griffin.html,['ARV Griffin - Wikipedia'],217,0,700
8250-Ireland_N-2C_Neptune.html,['Ireland Neptune - Wikipedia'],190,0,380
8251-IPT-16_Surubim.html,['IPT-16 Surubim - Wikipedia'],340,0,1050
8252-Karlis_Irbitis.html,['Kārlis Irbītis - Wikipedia'],,1,
8253-Ireland_Comet.html,['Curtiss Oriole - Wikipedia'],138,0,582
8254-Ireland_N-1B_Neptune.html,['Ireland Neptune - Wikipedia'],190,0,380
8255-Ireland_N-2D_Neptune.html,['Ireland Neptune - Wikipedia'],190,0,380
8256-Ireland_ND-5.html,['Ireland Neptune - Wikipedia'],190,0,380
8257-Ireland_ND-6.html,['Ireland Neptune - Wikipedia'],190,0,380
8258-Ireland_P-1.html,['Ireland Privateer - Wikipedia'],153,0,260
8259-Italian_Rotors_Industries.html,['Italian Rotors Industries - Wikipedia'],,1,
826-AC_Mobil_34.html,['AC Mobil 34 - Wikipedia'],,1,
8260-Irkut_Corporation.html,['Irkut Corporation - Wikipedia'],,1,
8261-Ireland_P-2_Privateer.html,['Ireland Privateer - Wikipedia'],153,0,260
8262-Ireland_P-3_Privateer.html,['Ireland Privateer - Wikipedia'],153,0,260
8263-IRI_T250A.html,['IRI T250A - Wikipedia'],195,0,
8264-Irkut_MC-21.html,['Irkut MC-21 - Wikipedia'],,1,6400
8265-Irkut_A-002.html,['Irkut A-002 - Wikipedia'],210,0,620
8266-IRI_T22B.html,['IRI T22B - Wikipedia'],195,0,
8267-John_O._Isaacs.html,['John O. Isaacs - Wikipedia'],,1,
8268-John_Isaacs_(UK).html,['John O. Isaacs - Wikipedia'],,1,
8269-Isaacs_Fury.html,['Isaacs Fury - Wikipedia'],185,0,200
827-AC_Mobil_34_Chrysalin.html,['AC Mobil 34 Chrysalin - Wikipedia'],190,0,
8270-Isaacs_Fury_II.html,['Isaacs Fury - Wikipedia'],185,0,200
8271-Isaacs_Spitfire.html,['Isaacs Spitfire - Wikipedia'],240,0,
8272-Isacco-Saunders_I-3_Helicogyr.html,['Saunders Helicogyre - Wikipedia'],,1,
8273-Ishikawajima_T-2_Experimental_Reconnaissance_Aircraft.html,['Ishikawajima T-2 - Wikipedia'],233,0,
8274-Iranian_Revolutionary_Guard_Corps.html,['Islamic Revolutionary Guard Corps - Wikipedia'],,1,
8275-ISON_Airbike.html,['ISON Airbike - Wikipedia'],130,0,173
8276-Ishikawajima_R-3_Trainer.html,['Ishikawajima R-3 - Wikipedia'],163,0,14000
8277-Island_X-199_Spectra.html,['Island X-199 Spectra - Wikipedia'],349,0,1042
8278-Henry_Farman_III.html,['Farman III - Wikipedia'],60,0,
8279-Henry_Farman.html,['Henri Farman - Wikipedia'],,1,
828-NASA_AD-1.html,['NASA AD-1 - Wikipedia'],320,0,
8280-Issoire_Aviation.html,['Issoire Aviation - Wikipedia'],,1,
8281-Maurice_Farman_MF.11_Shorthorn.html,['Farman MF.11 - Wikipedia'],106,0,
8282-Maurice_Farman_MF.12.html,['Farman MF.11 - Wikipedia'],106,0,
8283-Farman_MF.16.html,['Farman MF.16 - Wikipedia'],90,0,220
8284-Henry_Farman_HF.21.html,['Farman HF.20 - Wikipedia'],165,0,315
8285-Henry_Farman_HF.23.html,['Farman HF.20 - Wikipedia'],165,0,315
8286-Henry_Farman_HF.20.html,['Farman HF.20 - Wikipedia'],165,0,315
8287-Henry_Farman_Biplane.html,['Farman III - Wikipedia'],60,0,
8288-Henry_Farman_HF.22.html,['Farman HF.20 - Wikipedia'],165,0,315
8289-Henry_Farman_HF.24.html,['Farman HF.20 - Wikipedia'],165,0,315
829-Ateliers_de_Construction_A%C3%A9ronautique_de_Zeebruges.html,['Ateliers de Construction Aéronautique de Zeebruges - Wikipedia'],,1,
8290-Henry_Farman_HF.25.html,['Farman HF.20 - Wikipedia'],165,0,315
8291-Henry_Farman_HF.27.html,['Farman HF.20 - Wikipedia'],165,0,315
8292-Farman.html,['Farman Aviation Works - Wikipedia'],,1,
8293-Farman_Moustique.html,['Farman Moustique - Wikipedia'],130,0,350
8294-Farman_Aviette.html,['Farman Moustique - Wikipedia'],130,0,350
8295-Henry_Farman_HF.30.html,['Farman HF.30 - Wikipedia'],155,0,
8296-Farman_BN.4_Super_Goliath.html,['Farman BN.4 - Wikipedia'],160,0,
8297-Henry_Farman_HF.35.html,['Henry Farman HF.35 - Wikipedia'],165,0,
8298-Farman_FF_65_Sport.html,['Farman Sport - Wikipedia'],140,0,190
"8299-Farman_F.1,40.html",['Farman F.40 - Wikipedia'],135,0,420
83-List_of_aircraft_(Ss).html,['List of aircraft (Ss) - Wikipedia'],,1,
830-ACAZ_C.2.html,['ACAZ C.2 - Wikipedia'],250,0,
"8300-Farman_F.1,40bis.html",['Farman F.40 - Wikipedia'],135,0,420
"8301-Farman_F.1,40ter.html",['Farman F.40 - Wikipedia'],135,0,420
"8302-Farman_F.1,41.html",['Farman F.40 - Wikipedia'],135,0,420
"8303-Farman_F.1,41bis.html",['Farman F.40 - Wikipedia'],135,0,420
"8304-Farman_F.1,41_H.html",['Farman F.40 - Wikipedia'],135,0,420
"8305-Farman_F.1,46.html",['Farman F.40 - Wikipedia'],135,0,420
"8306-Farman_F.2,41.html",['Farman F.40 - Wikipedia'],135,0,420
8307-Farman_F.21.html,['Farman Moustique - Wikipedia'],130,0,350
8308-Farman_F.31.html,['Farman F.31 - Wikipedia'],215,0,
8309-Farman_F.30.html,['Farman F.30 - Wikipedia'],208,0,
831-Bilsam_Sky_Cruiser.html,['Bilsam Sky Cruiser - Wikipedia'],240,0,
8310-Farman_F.40_H.html,['Farman F.40 - Wikipedia'],135,0,420
8311-Farman_F.40bis.html,['Farman F.40 - Wikipedia'],135,0,420
8312-Farman_F.40ter.html,['Farman F.40 - Wikipedia'],135,0,420
8313-Farman_F.40_QC.html,['Farman F.40 - Wikipedia'],135,0,420
8314-Farman_F.40_P.html,['Farman F.40 - Wikipedia'],135,0,420
8315-Farman_F.41.html,['Farman F.40 - Wikipedia'],135,0,420
8316-Boeing_2707.html,['Boeing 2707 - Wikipedia'],,1,4000
8317-Boeing_YAL-1.html,['Boeing YAL-1 - Wikipedia'],0,0,
8318-Farman_F.41_H.html,['Farman F.40 - Wikipedia'],135,0,420
8319-Farman_F.41bis.html,['Farman F.40 - Wikipedia'],135,0,420
832-Bilsam_Sky_Walker.html,['Bilsam Sky Walker - Wikipedia'],,1,
8320-Farman_F.41bis_H.html,['Farman F.40 - Wikipedia'],135,0,420
8321-Boeing_953.html,['Boeing YC-14 - Wikipedia'],811,0,5136
8322-Boeing_AT-3.html,['Boeing Model 15 - Wikipedia'],256,0,390
8323-Boeing_B-9.html,['Boeing YB-9 - Wikipedia'],302,0,540
8324-Boeing_XB-15.html,['Boeing XB-15 - Wikipedia'],317,0,5130
8325-Boeing_XB-38_Flying_Fortress.html,['Boeing XB-38 Flying Fortress - Wikipedia'],526,0,3300
8326-Boeing_XB-39_Superfortress.html,['Boeing XB-39 Superfortress - Wikipedia'],648,0,6290
8327-Boeing_B-17_Flying_Fortress.html,['Boeing B-17 Flying Fortress - Wikipedia'],462,0,2000
8328-Boeing_Y1B-20.html,['Boeing Y1B-20 - Wikipedia'],415,0,4000
8329-Boeing_B-40_Flying_Fortress.html,['Boeing YB-40 Flying Fortress - Wikipedia'],470,0,2260
833-Bilsam_Sky_Walker_I.html,['Bilsam Sky Walker I - Wikipedia'],48,0,
8330-Boeing_B-29_Superfortress.html,['Boeing B-29 Superfortress - Wikipedia'],575,0,3250
8331-Boeing_B-44_Superfortress.html,['Boeing B-50 Superfortress - Wikipedia'],634,0,3853
8332-Boeing_B-50_Superfortress.html,['Boeing B-50 Superfortress - Wikipedia'],634,0,3853
8333-Boeing_B-47_Stratojet.html,['Boeing B-47 Stratojet - Wikipedia'],977,0,7479
8334-Boeing_B-54.html,['Boeing B-54 - Wikipedia'],690,0,9000
8335-Boeing_XB-55.html,['Boeing XB-55 - Wikipedia'],789,0,4350
8336-Boeing_B-56.html,['Boeing XB-56 - Wikipedia'],,1,
8337-Boeing_XB-59.html,['Boeing XB-59 - Wikipedia'],,1,2380
8338-Boeing_B-52_Stratofortress.html,['Boeing B-52 Stratofortress - Wikipedia'],050,0,8000
8339-Boeing_BLR-1.html,['Boeing XB-15 - Wikipedia'],317,0,5130
834-Bilsam_Sky_Walker_II.html,['Bilsam Sky Walker II - Wikipedia'],48,0,
8340-Boeing_BFB.html,['Boeing XF6B - Wikipedia'],322,0,525
8341-Boeing_YC-14.html,['Boeing YC-14 - Wikipedia'],811,0,5136
